date,area_name,road/intersection_name,traffic_volume,average_speed,travel_time_index,congestion_level,road_capacity_utilization,incident_reports,environmental_impact,public_transport_usage,traffic_signal_compliance,parking_usage,pedestrian_and_cyclist_count,weather_conditions,roadwork_and_construction_activity,pm2.5,pm10,no2,nh3,so2,co,aqi_pm2.5,aqi_pm10,aqi_no2,aqi_so2,aqi_co,overall_aqi
06-05-2022,Hebbal,Ballari Road,18017,36.20393691,1.368105039,66.16720391,86.49578922,2,86.034,67.76504964,81.89680207,83.45987247,100,Clear,No,28.43,68.24,8.56,1.22,5.77,0.33,47.38333333,68.24,10.7,7.2125,16.5,68.24
06-05-2022,Yeshwanthpur,Yeshwanthpur Circle,21905,41.74336779,1.125464364,72.09853756,100,3,93.81,23.41157775,82.06136999,97.35441624,82,Clear,No,25.91,62.15,8.4,1.29,5.6,0.33,43.18333333,62.15,10.5,7,16.5,62.15
06-05-2022,Yeshwanthpur,Tumkur Road,31702,20.39329617,1.5,100,100,3,113.404,25.59306795,93.84913292,90.91190141,97,Clear,No,37.19,89.41,9.7,1.24,5.6,0.48,61.45896552,89.41,12.125,7,24,89.41
07-05-2022,Indiranagar,100 Feet Road,44744,28.90097293,1.5,100,100,2,139.488,50.49296461,99.44999426,99.99504885,113,Clear,No,39.04,93.73,10.29,1.01,5.51,0.5,64.58482759,93.73,12.8625,6.8875,25,93.73
07-05-2022,Whitefield,Marathahalli Bridge,24896,30.44318273,1.186578836,84.5020383,100,4,99.792,42.92894332,71.14912173,68.98951307,103,Rain,No,59.05,141.81,11.13,0.97,5.56,0.66,98.39482759,128.1153691,13.9125,6.95,33,128.1153691
07-05-2022,Whitefield,ITPL Main Road,22829,39.19836278,1.016851095,67.54888372,100,0,95.658,27.17874145,86.19905292,53.05535392,98,Fog,No,64.96,139.42,9.83,0.83,6.86,0.69,114.5186207,126.5273826,12.2875,8.575,34.5,126.5273826
07-05-2022,Koramangala,Sarjapur Road,17036,40.83100364,1.268491231,50.67631128,82.18048633,0,84.072,73.81011981,60.39975099,89.1252818,79,Rain,No,45,85.51,10.87,0.91,5.87,0.66,74.65517241,85.51,13.5875,7.3375,33,85.51
07-05-2022,Electronic City,Hosur Road,15931,46.33238287,1.054037823,56.37631312,79.87138197,0,81.862,47.46675358,96.50769494,50.77937924,104,Clear,No,64.46,122.53,11.16,0.91,6.04,0.73,112.8117241,115.3051678,13.95,7.55,36.5,115.3051678
07-05-2022,M.G. Road,Anil Kumble Circle,34668,30.17199311,1.5,100,100,4,119.336,61.68975709,97.93537705,50.68719173,98,Fog,No,50.79,96.49,9.53,0.74,6,0.66,84.43827586,96.49,11.9125,7.5,33,96.49
07-05-2022,Hebbal,Hebbal Flyover,10227,34.09607801,1.241402201,37.82774237,50.07014013,2,70.454,59.21200316,97.1387461,84.31433813,208,Clear,No,53.12,100.89,10.58,0.99,6.18,0.72,88.37517241,500,13.225,7.725,36,500
07-05-2022,Yeshwanthpur,Tumkur Road,7161,42.18629464,1.054541518,26.31903749,34.05168878,0,64.322,25.09642119,94.64426245,79.30751621,230,Clear,No,49.9,94.83,10.24,0.81,5.87,0.77,82.93448276,94.83,12.8,7.3375,38.5,94.83
08-05-2022,Indiranagar,CMH Road,11286,61.55433081,1.122883355,30.70121587,59.82903955,0,72.572,30.28848237,72.25531575,58.0452642,200,Clear,No,49.19,93.44,10.18,0.74,5.66,0.82,81.73482759,93.44,12.725,7.075,41,93.44
08-05-2022,Whitefield,Marathahalli Bridge,21194,33.7018497,1.323483458,64.45309113,100,1,92.388,16.07632016,60.8656276,79.70063505,113,Clear,Yes,43.63,82.82,10.01,0.85,5.55,0.72,72.34034483,82.82,12.5125,6.9375,36,82.82
08-05-2022,Koramangala,Sarjapur Road,16583,27.43769766,1.282400964,61.47556685,84.02037427,0,83.166,57.78071705,99.36706572,95.27922923,113,Fog,No,40.73,77.36,10.37,0.78,5.41,0.84,67.44034483,77.36,12.9625,6.7625,42,77.36
08-05-2022,Electronic City,Silk Board Junction,19715,43.57714308,1.043911158,68.66704641,97.95209646,0,89.43,61.82552005,91.97300669,86.27078154,90,Clear,No,38.16,72.4,9.49,0.78,5.45,0.66,63.09793103,72.4,11.8625,6.8125,33,72.4
08-05-2022,M.G. Road,Trinity Circle,51935,20,1.5,100,100,1,153.87,21.43670195,91.5568773,50.30110202,87,Clear,Yes,33.05,62.75,7.08,0.61,5.5,0.43,54.4637931,62.75,8.85,6.875,21.5,62.75
08-05-2022,M.G. Road,Anil Kumble Circle,26821,35.0951184,1.5,81.88942607,100,4,103.642,59.87787389,98.91430918,76.87440764,100,Rain,No,28.16,53.61,6.96,0.64,5.75,0.39,46.93333333,53.61,8.7,7.1875,19.5,53.61
08-05-2022,Jayanagar,South End Circle,23020,49.30537893,1.083333143,72.2576967,100,4,96.04,37.6508169,63.81048263,62.84918312,124,Clear,No,30.55,58.06,8.1,0.81,5.59,0.46,500,58.06,10.125,6.9875,23,500
08-05-2022,Hebbal,Ballari Road,16972,25.43592549,1.164536316,56.64820724,88.0051288,2,83.944,65.97751623,64.81007094,56.2361885,101,Windy,No,37.58,71.41,7.23,0.67,5.71,0.41,62.11793103,71.41,9.0375,7.1375,20.5,71.41
09-05-2022,Indiranagar,100 Feet Road,22545,57.17548022,1.054028143,71.44755452,100,7,95.09,26.12944657,69.30712707,83.11577622,100,Rain,Yes,35.79,67.95,6.97,0.71,5.8,0.76,59.09344828,67.95,8.7125,7.25,38,67.95
09-05-2022,Indiranagar,CMH Road,37490,23.41998193,1.5,100,100,4,124.98,49.02491318,67.73718367,84.07229381,120,Clear,No,50.31,95.56,8.19,0.69,6,0.53,83.62724138,95.56,10.2375,7.5,26.5,95.56
09-05-2022,Koramangala,Sarjapur Road,30666,38.26563016,1.5,100,100,1,111.332,69.35738139,88.91900774,76.55768654,107,Clear,No,20.4,36.63,57.66,3.23,5.47,0.5,34,36.63,71.93179487,6.8375,25,71.93179487
09-05-2022,M.G. Road,Trinity Circle,54921,32.20963266,1.5,100,100,1,159.842,35.27417888,60.7773069,99.85460088,86,Fog,No,28.96,52.16,73.78,2.17,5.52,1.28,48.26666667,52.16,92.18512821,6.9,60.8,92.18512821
09-05-2022,M.G. Road,Anil Kumble Circle,40367,29.43947443,1.5,100,100,4,130.734,35.14846423,73.02071927,63.37818115,101,Clear,No,22.1,39.67,60.44,2.13,5.5,0.71,36.83333333,39.67,75.42461538,6.875,35.5,75.42461538
09-05-2022,Jayanagar,Jayanagar 4th Block,9172,63.95574773,1.198549923,26.58224092,49.90673438,0,68.344,70.88768062,75.0682081,94.0311758,210,Overcast,No,23.83,42.81,57.77,2.2,5.43,0.72,39.71666667,42.81,72.07,6.7875,36,72.07
09-05-2022,Jayanagar,South End Circle,20847,56.87505521,1.298660573,73.89490802,100,2,91.694,73.86636296,60.72856124,68.32808599,107,Clear,Yes,26.37,47.41,61.73,2.32,5.54,0.59,43.95,47.41,77.04538462,6.925,29.5,77.04538462
10-05-2022,Indiranagar,100 Feet Road,21238,42.67400762,1.034939195,75.14789068,100,2,92.476,61.8603841,64.40381221,83.48740588,109,Windy,No,24.2,43.52,71.23,10.65,5.52,0.76,40.33333333,43.52,88.98128205,6.9,38,88.98128205
10-05-2022,Indiranagar,CMH Road,23432,51.12821044,1.052065438,84.64032721,100,3,96.864,56.6328333,74.61278253,52.97014869,111,Clear,No,28.95,52.01,75.97,22.84,5.43,1.08,48.25,52.01,94.93666667,6.7875,500,500
10-05-2022,Whitefield,Marathahalli Bridge,16371,35.58706864,1.031994383,56.61906526,85.36126645,0,82.742,65.99080232,75.77909764,57.97453169,86,Clear,Yes,32.31,58.15,47.51,26.15,5.42,0.86,53.21344828,58.15,59.17923077,6.775,43,59.17923077
10-05-2022,Whitefield,ITPL Main Road,31647,52.77644819,1.5,100,100,6,113.294,34.87999714,82.75443189,62.87326663,98,Clear,No,34.33,61.68,31.46,27.13,5.46,0.56,56.62655172,61.68,39.325,6.825,28,61.68
10-05-2022,Koramangala,Sarjapur Road,44134,22.602898,1.5,100,100,2,138.268,43.2096236,94.53224668,58.71007543,103,Clear,No,36.6,65.85,30.65,25.47,5.45,0.64,60.46206897,65.85,38.3125,6.8125,32,65.85
10-05-2022,Electronic City,Hosur Road,19384,49.58722845,1.225032422,57.27846345,92.09552718,1,88.768,50.8587608,67.33932817,80.17149292,79,Clear,No,39.15,70.54,30.94,20.22,5.39,0.78,64.77068966,70.54,38.675,6.7375,39,70.54
10-05-2022,Yeshwanthpur,Tumkur Road,6961,57.52055092,1.325842674,19.46169875,33.78149858,2,63.922,70.30347012,91.720509,65.77696354,194,Clear,No,33.89,60.92,22.93,16.35,5.48,0.64,55.88310345,60.92,28.6625,6.85,32,60.92
11-05-2022,Indiranagar,100 Feet Road,24471,56.51515146,1.253452975,75.31958662,100,6,98.942,28.95852264,62.67388879,50.43406046,103,Clear,No,33.39,60.01,20.74,11.98,5.49,0.72,55.03827586,60.01,25.925,6.8625,36,60.01
11-05-2022,Whitefield,ITPL Main Road,30318,37.22464862,1.5,100,100,2,110.636,44.26116269,60.39692829,98.43687444,108,Clear,No,41.86,75.29,20.8,8.64,5.48,1.04,69.34965517,75.29,26,6.85,500,500
11-05-2022,Koramangala,Sarjapur Road,60655,39.10460222,1.5,100,100,3,171.31,34.59197446,95.63669122,54.0696029,99,Clear,No,42.36,76.18,17.48,6.02,5.59,1.31,70.19448276,76.18,21.85,6.9875,62.43333333,76.18
11-05-2022,M.G. Road,Trinity Circle,23617,37.93837793,1.385060856,81.75521162,100,3,97.234,23.96002008,98.84295993,75.86482479,115,Overcast,Yes,46.29,83.33,12.35,3.09,5.45,0.99,76.83482759,83.33,15.4375,6.8125,49.5,83.33
11-05-2022,Jayanagar,South End Circle,28174,37.4617043,1.5,90.05843296,100,4,106.348,64.74324121,68.27063438,64.30604539,100,Clear,No,40.06,72,8.24,1.7,5.68,0.76,66.30827586,72,10.3,7.1,38,72
11-05-2022,Hebbal,Hebbal Flyover,18957,58.98532245,1.202336345,66.08393437,98.88137922,1,87.914,68.69922544,99.57420061,73.62425127,99,Rain,No,32.39,58.11,7.84,1.74,5.6,0.66,53.34862069,58.11,9.8,7,33,58.11
11-05-2022,Hebbal,Ballari Road,9214,29.35105081,1.220830679,26.56832984,50.91059572,0,68.428,40.86827719,64.13104662,63.03132567,167,Fog,No,32.67,58.78,6.95,1.17,5.64,0.78,53.82172414,58.78,8.6875,7.05,39,58.78
11-05-2022,Yeshwanthpur,Yeshwanthpur Circle,7454,50.51398343,1.025301612,22.14401885,41.82286614,0,64.908,46.83460737,74.20971444,79.80656941,212,Clear,No,28.91,51.88,6.37,1.55,5.58,0.61,48.18333333,51.88,7.9625,6.975,30.5,51.88
12-05-2022,Indiranagar,100 Feet Road,36038,31.92710161,1.5,100,100,1,122.076,34.82926307,96.72912223,99.82770541,121,Clear,No,32.66,58.86,6.93,0.69,5.55,0.95,53.80482759,58.86,8.6625,6.9375,47.5,58.86
12-05-2022,Indiranagar,CMH Road,41356,26.43998965,1.5,100,100,3,132.712,74.88814996,88.08257032,70.70139619,103,Clear,No,30.18,54.33,8.07,1.26,5.47,0.74,500,54.33,10.0875,6.8375,37,500
12-05-2022,Whitefield,Marathahalli Bridge,15194,39.92971737,1.004495593,45.19057496,74.29711582,0,80.388,52.5532887,82.75201396,54.85178893,121,Fog,No,24.88,44.62,13.27,1.92,5.49,0.79,41.46666667,44.62,16.5875,6.8625,39.5,44.62
12-05-2022,Whitefield,ITPL Main Road,16523,24.94193778,1.264433507,60.05777891,80.07403043,0,83.046,31.58671948,74.50947472,99.98281545,106,Clear,No,26.25,47.14,23.89,5.46,5.55,0.67,43.75,47.14,29.8625,6.9375,33.5,47.14
12-05-2022,Koramangala,Sony World Junction,52602,31.83316512,1.5,100,100,2,155.204,47.06253964,61.79924551,51.45954202,103,Fog,No,26.9,48.38,18.65,5.55,5.55,0.75,44.83333333,48.38,23.3125,6.9375,37.5,48.38
12-05-2022,Koramangala,Sarjapur Road,41982,35.37647372,1.5,100,100,4,133.964,18.10964268,78.81885004,59.11643813,103,Clear,Yes,28.83,51.76,14.34,3.59,5.49,0.65,48.05,51.76,17.925,6.8625,32.5,51.76
12-05-2022,Electronic City,Silk Board Junction,18325,33.23452026,1.227014947,69.53286401,92.89776641,0,86.65,40.54459268,86.19050114,85.0142216,113,Windy,Yes,23.92,42.96,11.51,2.58,5.46,0.43,39.86666667,42.96,14.3875,6.825,21.5,42.96
12-05-2022,Hebbal,Hebbal Flyover,8536,47.43620021,1.344082255,27.36830579,44.63510476,1,67.072,27.02173015,73.69825141,89.83291869,203,Overcast,Yes,37.29,67.08,12.89,3.6,5.59,1,61.62793103,67.08,16.1125,6.9875,50,67.08
13-05-2022,Indiranagar,CMH Road,37075,30.91500482,1.5,100,100,2,124.15,73.19257105,79.32404368,64.04805266,108,Clear,Yes,30.04,53.94,13.28,2.64,5.29,0.7,500,53.94,16.6,6.6125,35,500
13-05-2022,Koramangala,Sony World Junction,57299,46.97494517,1.5,100,100,4,164.598,69.97347213,84.38807329,95.38799956,102,Overcast,No,30.38,54.56,13.13,1.98,5.45,0.72,500,54.56,16.4125,6.8125,36,500
13-05-2022,Koramangala,Sarjapur Road,59488,27.38544443,1.5,100,100,6,168.976,52.54979058,98.79808191,99.37769144,104,Clear,No,29.18,52.51,10.87,0.88,5.3,0.78,48.63333333,52.51,13.5875,6.625,39,52.51
13-05-2022,Electronic City,Silk Board Junction,15577,29.13472356,1.241526888,47.76285351,82.09113898,1,81.154,40.40042386,88.09988467,83.14979482,96,Clear,No,36.69,65.97,9.88,0.96,5.55,0.89,60.61413793,65.97,12.35,6.9375,44.5,65.97
13-05-2022,M.G. Road,Trinity Circle,41495,42.21767256,1.5,100,100,0,132.99,43.39349564,91.75617601,81.50223603,99,Overcast,No,36.77,66.12,9.15,1.39,5.46,0.66,60.74931034,66.12,11.4375,6.825,33,66.12
13-05-2022,M.G. Road,Anil Kumble Circle,54447,52.15088195,1.5,100,100,4,158.894,62.11970366,76.76125668,74.29942473,110,Clear,No,28.27,50.71,31.61,4.38,5.64,0.6,47.11666667,500,39.5125,7.05,30,500
13-05-2022,Jayanagar,Jayanagar 4th Block,32081,43.56687789,1.5,100,100,2,114.162,36.89235886,83.404893,86.26001983,104,Clear,No,29.16,52.43,28.28,9.64,5.39,1.62,48.6,52.43,35.35,6.7375,79.31111111,79.31111111
13-05-2022,Jayanagar,South End Circle,17628,29.32953427,1.366382638,60.47874459,85.24117686,0,85.256,74.43126367,77.085757,79.34927415,99,Clear,No,25.57,45.95,33.84,39.66,5.6,0.96,42.61666667,45.95,42.3,7,48,48
13-05-2022,Hebbal,Ballari Road,28513,26.43580427,1.5,100,100,0,107.026,70.95791172,73.05797767,70.72487626,98,Clear,No,24.98,44.94,32.5,52.95,5.58,0.9,41.63333333,44.94,40.625,6.975,45,45
14-05-2022,Indiranagar,100 Feet Road,22198,66.04179275,1.364206404,73.82610766,100,3,94.396,70.3421612,83.87312885,79.57551099,103,Clear,Yes,15.48,27.96,30.36,56.86,5.55,0.86,25.8,27.96,37.95,6.9375,43,43
14-05-2022,Indiranagar,CMH Road,23166,47.21304894,1.150123137,68.4805214,100,1,96.332,36.01393329,97.20957964,72.11945586,110,Clear,No,15.49,27.75,29.37,59.19,5.55,0.52,25.81666667,27.75,36.7125,6.9375,26,36.7125
14-05-2022,Koramangala,Sony World Junction,30001,40.60270477,1.5,97.9604937,100,0,110.002,39.18594114,75.02803098,67.49256935,94,Clear,No,12.08,21.7,29,61.45,5.45,0.89,20.13333333,21.7,36.25,6.8125,44.5,44.5
14-05-2022,Electronic City,Silk Board Junction,9359,35.47480939,1.240597181,36.70324629,46.34902804,1,68.718,77.24146015,66.60149322,99.86912469,196,Clear,No,12.97,23.35,29.74,59.76,5.51,0.36,21.61666667,23.35,37.175,6.8875,18,37.175
14-05-2022,M.G. Road,Trinity Circle,25936,24.23060747,1.5,86.89165075,100,2,101.872,20.84507808,81.43186585,65.38188041,100,Clear,No,17.97,32.3,31.14,63.74,5.47,0.36,29.95,32.3,38.925,6.8375,18,38.925
14-05-2022,M.G. Road,Anil Kumble Circle,21780,42.17055025,1.296703791,80.13678812,100,3,93.56,27.33522819,67.3999879,61.51838317,93,Rain,No,16.42,29.46,33.7,68.51,5.85,0.85,27.36666667,29.46,42.125,7.3125,42.5,42.5
14-05-2022,Jayanagar,Jayanagar 4th Block,25976,33.35946767,1.5,78.22314512,100,2,101.952,37.37482154,71.14340691,78.90200558,101,Clear,No,22.26,39.98,33.32,68.26,5.75,0.6,37.1,39.98,41.65,7.1875,30,41.65
14-05-2022,Yeshwanthpur,Yeshwanthpur Circle,23548,36.33267329,1.021850516,81.11824775,100,3,97.096,18.21828437,76.67627861,68.04001966,90,Clear,No,22.39,40.3,34.31,62.85,5.54,0.69,37.31666667,40.3,42.8875,6.925,34.5,42.8875
15-05-2022,Indiranagar,CMH Road,22841,53.22842073,1.368959211,80.3184003,100,0,95.682,50.79355794,92.84568508,93.07951764,106,Clear,No,21.88,39.45,32.66,67.47,5.63,0.6,36.46666667,39.45,40.825,7.0375,30,40.825
15-05-2022,Whitefield,Marathahalli Bridge,17173,49.41488039,1.234954476,50.4680695,81.01722471,1,84.346,55.55579992,92.52738681,71.71138885,87,Clear,No,20.14,36.17,33.78,82.67,5.51,0.59,33.56666667,36.17,42.225,6.8875,29.5,42.225
15-05-2022,Koramangala,Sarjapur Road,32697,20,1.5,100,100,6,115.394,18.02642443,93.69816817,74.90842078,87,Clear,No,18.37,33.02,32.78,83.87,5.49,0.51,30.61666667,33.02,40.975,6.8625,25.5,40.975
15-05-2022,Electronic City,Silk Board Junction,27586,28.30633761,1.5,91.72945149,100,1,105.172,68.89517193,61.41209018,98.73684736,104,Rain,No,24.83,51.84,48.48,80.97,5.63,0.87,41.38333333,51.84,60.39794872,7.0375,43.5,60.39794872
15-05-2022,M.G. Road,Trinity Circle,55125,25.69429292,1.5,100,100,1,160.25,78.60648997,67.81148604,81.82225139,102,Rain,No,24.28,71.6,49.13,59.19,5.4,0.8,40.46666667,71.6,61.21461538,6.75,40,71.6
15-05-2022,Jayanagar,Jayanagar 4th Block,14563,40.28007827,1.305806624,40.67713474,76.98965226,2,79.126,17.489998,77.52550285,56.57026859,203,Overcast,No,25.82,119.02,42.2,52.36,5.38,0.77,43.03333333,112.9730201,52.50769231,6.725,38.5,112.9730201
15-05-2022,Hebbal,Hebbal Flyover,28319,35.53327966,1.5,100,100,3,106.638,27.29466518,95.0219149,94.9495528,99,Clear,No,17.84,92.36,37.48,50.56,5.23,0.48,29.73333333,92.36,46.85,6.5375,24,92.36
15-05-2022,Hebbal,Ballari Road,17601,52.49582571,1.375508644,48.88813991,83.06253262,0,85.202,44.16437219,66.53456088,74.72597815,97,Clear,No,13.96,85.28,32.76,40.84,5.4,0.51,23.26666667,85.28,40.95,6.75,25.5,85.28
15-05-2022,Yeshwanthpur,Tumkur Road,5435,47.24816737,1.120466215,13.01930996,28.67672314,0,60.87,15.45820965,81.06106133,89.55948828,176,Clear,No,13.4,69.7,33.22,40.44,5.33,0.29,22.33333333,69.7,41.525,6.6625,14.5,69.7
16-05-2022,Indiranagar,100 Feet Road,51625,54.3756272,1.5,100,100,2,153.25,11.46665192,62.03134557,80.46978817,103,Clear,No,15.9,94.95,33.91,42.84,5.42,0.48,26.5,94.95,42.3875,6.775,24,94.95
16-05-2022,Indiranagar,CMH Road,11859,44.31561631,1.360061901,44.03446326,64.2561517,0,73.718,71.49400934,84.12217072,72.65627035,188,Overcast,No,15.62,75.63,32.91,43.69,5.27,0.29,26.03333333,75.63,41.1375,6.5875,14.5,75.63
16-05-2022,Whitefield,Marathahalli Bridge,22157,28.47065438,1.153727054,80.89856703,100,3,94.314,77.93336525,83.20468132,91.05963792,110,Windy,Yes,15.03,85.9,33.25,42.52,5.43,0.41,25.05,85.9,41.5625,6.7875,20.5,85.9
16-05-2022,Koramangala,Sarjapur Road,49598,38.64711773,1.5,100,100,2,149.196,40.14673827,87.10946398,59.36234745,105,Fog,Yes,13.24,63.34,33.73,40.95,5.3,0.36,22.06666667,63.34,42.1625,6.625,18,63.34
16-05-2022,M.G. Road,Anil Kumble Circle,39845,41.51386712,1.5,100,100,6,129.69,39.51855996,64.3814642,62.37721435,114,Rain,No,16.63,87.56,32.98,40.81,5.44,0.48,27.71666667,87.56,41.225,6.8,24,87.56
16-05-2022,Jayanagar,South End Circle,13839,37.04824988,1.393162093,52.82881606,68.99186755,1,77.678,65.00798267,68.94702392,88.61610226,198,Clear,No,19.53,86.83,32.81,42.61,5.33,0.51,32.55,86.83,41.0125,6.6625,25.5,86.83
16-05-2022,Hebbal,Ballari Road,32772,47.96879671,1.5,100,100,5,115.544,59.03331309,96.64935333,50.54477365,113,Clear,No,18.11,74.67,32.52,42.22,5.39,0.37,30.18333333,74.67,40.65,6.7375,18.5,74.67
17-05-2022,Indiranagar,CMH Road,31178,23.20826781,1.5,100,100,3,112.356,54.116671,77.46284493,72.83144946,110,Overcast,No,15.02,70.17,36.08,40,5.45,0.66,25.03333333,70.17,45.1,6.8125,33,70.17
17-05-2022,Koramangala,Sony World Junction,14877,36.81475194,1.094180058,59.27522589,74.80790139,1,79.754,32.5257836,73.41847657,84.93678526,199,Clear,No,12.7,73.1,32.59,33.31,5.47,1.12,21.16666667,73.1,40.7375,6.8375,52.08888889,73.1
17-05-2022,Koramangala,Sarjapur Road,50672,42.07058858,1.5,100,100,2,151.344,79.72538411,79.59143912,60.98756322,100,Overcast,No,14.97,96.47,32.32,35.71,5.34,0.7,24.95,96.47,40.4,6.675,35,96.47
17-05-2022,M.G. Road,Trinity Circle,55635,27.7855925,1.5,100,100,3,161.27,45.2580925,88.44444536,88.71801931,92,Clear,No,15.41,73.98,30.25,30.63,6.3,1.17,25.68333333,73.98,37.8125,7.875,54.81111111,73.98
17-05-2022,M.G. Road,Anil Kumble Circle,30488,35.73082131,1.5,98.17253954,100,0,110.976,70.01342514,92.66268839,99.27481357,120,Clear,No,13.08,63.81,27,28.93,5.12,1.19,21.8,63.81,33.75,6.4,55.9,63.81
17-05-2022,Jayanagar,Jayanagar 4th Block,17758,34.80151513,1.220801712,53.41654273,84.05631687,1,85.516,78.13818262,68.86429027,83.19500461,98,Clear,No,12.77,73.02,31.38,34.11,5.46,1.12,21.28333333,73.02,39.225,6.825,52.08888889,73.02
17-05-2022,Hebbal,Ballari Road,18575,41.50770525,1.182759628,71.60285048,93.02112791,3,87.15,62.76783832,95.25420961,58.57549115,109,Clear,No,13.67,78.69,30.07,25.28,3.45,1.33,22.78333333,78.69,37.5875,4.3125,63.52222222,78.69
17-05-2022,Yeshwanthpur,Tumkur Road,16193,51.88108024,1.349582849,47.08326601,84.19355524,0,82.386,39.91354729,96.05774743,72.72518005,90,Clear,No,18.83,65.24,14.96,18.95,1.16,1.17,31.38333333,65.24,18.7,1.45,54.81111111,65.24
18-05-2022,Indiranagar,CMH Road,49780,37.78923097,1.5,100,100,2,149.56,60.067007,89.42754995,99.84554446,108,Clear,No,21.38,109.6,19.82,19.49,15.54,1.36,35.63333333,106.714094,24.775,19.425,65.15555556,106.714094
18-05-2022,Whitefield,Marathahalli Bridge,16523,30.10390388,1.362464254,63.33119919,78.16263778,0,83.046,27.158334,70.2023781,54.74445876,97,Clear,No,19.68,110.32,20.27,20.68,1.87,1.46,32.8,107.1924832,25.3375,2.3375,70.6,107.1924832
18-05-2022,Whitefield,ITPL Main Road,22540,55.33299,1.034214144,71.05993836,100,1,95.08,42.39913304,68.84011569,86.93655527,89,Overcast,No,16.29,85.27,20.49,21.96,4.31,1.47,27.15,85.27,25.6125,5.3875,71.14444444,85.27
18-05-2022,Koramangala,Sony World Junction,43310,58.59900213,1.5,100,100,1,136.62,33.0380789,90.84804116,95.82326531,112,Windy,No,16.91,115.47,20.46,22.01,6.14,1.39,28.18333333,110.6142953,25.575,7.675,66.78888889,110.6142953
18-05-2022,Electronic City,Silk Board Junction,19015,46.93655317,1.353537722,70.22254696,99.53291272,1,88.03,10.77380791,81.78556222,71.76361194,99,Overcast,No,18.96,104.99,20.58,22.44,6.11,1.5,31.6,103.6510738,25.725,7.6375,72.77777778,103.6510738
18-05-2022,Jayanagar,Jayanagar 4th Block,29377,44.94518116,1.5,94.49403567,100,1,108.754,30.6312593,70.47286262,81.88557119,118,Fog,No,14.97,92.64,19.35,23.14,6.12,1.39,24.95,92.64,24.1875,7.65,66.78888889,92.64
18-05-2022,Jayanagar,South End Circle,35575,43.94290528,1.5,100,100,1,121.15,66.34919913,80.69656755,84.26053732,117,Clear,No,17.93,100.01,19.36,23.81,6.81,1.47,29.88333333,500,24.2,8.5125,71.14444444,500
18-05-2022,Hebbal,Hebbal Flyover,26320,33.1419439,1.5,79.62390861,100,3,102.64,45.54620194,96.27157616,57.97207058,106,Fog,No,17.06,114.03,18.31,23.54,6.09,1.38,28.43333333,109.6575168,22.8875,7.6125,66.24444444,109.6575168
19-05-2022,Indiranagar,100 Feet Road,34525,48.46480596,1.5,100,100,0,119.05,61.49369052,61.71547039,59.52951506,105,Windy,No,16.98,105.35,18.49,22.24,6.46,1.39,28.3,103.8902685,23.1125,8.075,66.78888889,103.8902685
19-05-2022,Indiranagar,CMH Road,46721,40.1486118,1.5,100,100,3,143.442,30.33565889,84.34076393,67.86843396,109,Clear,No,19.96,132.7,18.31,22.26,5.63,1.47,33.26666667,122.0624161,22.8875,7.0375,71.14444444,122.0624161
19-05-2022,Whitefield,ITPL Main Road,13591,34.38527027,1.043252789,46.24151372,70.59148634,0,77.182,67.84039555,65.10274189,71.78059289,204,Rain,No,17.94,130.13,18.07,22.54,7.81,1.39,29.9,120.3548322,22.5875,9.7625,66.78888889,120.3548322
19-05-2022,Koramangala,Sony World Junction,16086,54.44336855,1.397391974,57.48724873,82.29830396,0,82.172,70.7546036,99.87339048,88.95224351,103,Fog,No,15.42,76.59,18.29,20.91,6.73,1.37,25.7,76.59,22.8625,8.4125,65.7,76.59
19-05-2022,Electronic City,Hosur Road,21032,37.0653853,1.096149582,73.7862402,100,0,92.064,54.33505384,64.53076333,82.96457364,92,Clear,No,11.28,44.16,18.35,21.66,6.02,1.45,18.8,44.16,22.9375,7.525,70.05555556,70.05555556
